City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
345,Tiruppuvanam,IN,9.8333,78.2667,77.0,78,40,4.61,mist
346,San Andres,CO,12.5847,-81.7006,86.0,62,20,11.5,few clouds
347,Lanigan,CA,51.8501,-105.0344,15.8,86,100,9.22,overcast clouds
348,Consolacion Del Sur,CU,22.5047,-83.5136,73.69,63,55,11.18,broken clouds
349,San Juan,AR,-31.5375,-68.5364,91.98,21,97,10.92,overcast clouds
350,Didao,CN,45.3667,130.8,-15.47,82,92,1.7,overcast clouds
351,Floro,NO,61.5996,5.0328,30.2,93,75,9.22,light snow
352,Zapolyarnyy,RU,69.4154,30.8136,5.0,85,40,4.61,light snow
353,Nelson Bay,AU,-32.7167,152.15,72.0,94,40,9.22,light rain
354,Mayya,RU,61.7333,130.2811,-50.8,58,100,0.65,mist
355,Berlevag,NO,70.8578,29.0864,21.2,79,90,4.61,light snow
356,Chernyshevskiy,RU,63.0128,112.4714,-44.43,81,89,3.31,overcast clouds
357,Faanui,PF,-16.4833,-151.75,80.96,70,30,8.63,scattered clouds
358,Corrente,BR,-3.7367,-43.3394,78.78,87,100,4.9,overcast clouds
359,Clyde River,CA,70.4692,-68.5914,-16.6,76,1,14.97,clear sky
360,Ponta Delgada,PT,37.7333,-25.6667,60.8,82,20,6.91,few clouds
361,San Cristobal,VE,7.7669,-72.225,86.0,58,40,11.5,scattered clouds
362,Hervey Bay,AU,-25.2986,152.8535,73.0,87,9,1.01,clear sky
363,Ajaccio,FR,42.0,8.9167,57.2,67,0,4.61,clear sky
364,Arlit,NE,18.7369,7.3853,65.97,23,28,7.96,scattered clouds
365,Santa Isabel Do Rio Negro,BR,-0.4139,-65.0192,93.27,41,7,5.03,clear sky
366,Zyryanka,RU,65.75,150.85,-22.41,86,100,8.43,overcast clouds
367,Ozernovskiy,RU,51.5,156.5167,12.38,89,100,12.77,overcast clouds
368,Viana,BR,-20.3903,-40.4961,86.0,62,20,25.32,few clouds
369,Billings,US,45.7833,-108.5007,44.6,36,90,4.61,overcast clouds
370,Aksu,CN,41.1231,80.2644,18.88,84,0,3.04,clear sky
371,Turukhansk,RU,65.8167,87.9833,-30.64,77,93,5.7,overcast clouds
372,Derbent,RU,42.0678,48.2899,42.67,85,100,4.47,overcast clouds
373,La Montanita,CO,1.4766,-75.4398,91.17,46,3,3.0,clear sky
374,Varkkallai,IN,8.7341,76.7067,78.8,83,40,3.2,mist
375,Naze,JP,28.3667,129.4833,49.06,75,48,14.05,scattered clouds
376,Shimanovsk,RU,52.0,127.7,-30.64,84,64,4.21,broken clouds
377,San Policarpo,PH,12.1791,125.5072,77.99,84,100,23.2,overcast clouds
378,Los Algarrobos,PA,8.5,-82.4333,66.99,55,100,15.99,overcast clouds
379,Talaya,RU,61.3833,152.75,-31.59,81,100,3.38,overcast clouds
380,Khani,GE,41.9563,42.9566,42.8,100,90,2.3,mist
381,Anloga,GH,5.7947,0.8973,82.4,83,40,9.22,light rain
382,Nantucket,US,41.2835,-70.0995,16.0,62,90,24.16,overcast clouds
383,Knysna,ZA,-34.0363,23.0471,62.6,82,0,3.44,clear sky
384,Vaitape,PF,-16.5167,-151.75,80.98,70,29,8.46,scattered clouds
385,Shingu,JP,33.7333,135.9833,35.06,80,0,8.19,clear sky
386,Never,FR,46.9896,3.159,48.2,87,40,12.66,scattered clouds
387,Areka,ET,7.0667,37.7,67.48,29,25,8.63,scattered clouds
388,Farafangana,MG,-22.8167,47.8333,78.28,86,37,9.26,light rain
389,Areia Branca,BR,-4.9561,-37.1369,89.6,58,40,17.27,scattered clouds
390,Baruun-Urt,MN,46.6806,113.2792,-14.08,82,54,2.3,snow
391,Itaueira,BR,-7.6033,-43.0256,85.41,58,99,5.53,overcast clouds
392,Cabo Rojo,PR,18.0866,-67.1457,82.0,71,20,3.0,few clouds
393,Omboue,GA,-1.5746,9.2618,78.48,86,100,6.6,light rain
394,Kinshasa,CD,-4.3246,15.3215,84.2,65,20,2.3,light rain
395,Flinders,AU,-34.5833,150.8552,71.01,99,99,3.0,overcast clouds
396,Melville,US,40.7934,-73.4151,27.0,36,90,18.41,overcast clouds
397,Bojnurd,IR,37.4747,57.329,48.2,29,0,7.45,clear sky
398,Itarema,BR,-2.9248,-39.9167,82.78,70,100,15.95,light rain
399,Trenggalek,ID,-8.05,111.7167,74.05,88,100,2.15,light rain
400,Jalu,LY,29.0331,21.5482,54.52,72,0,5.53,clear sky
401,Port Blair,IN,11.6667,92.75,79.02,81,99,7.65,overcast clouds
402,Dongsheng,CN,39.8161,109.9776,18.07,81,0,17.6,clear sky
403,Nouadhibou,MR,20.931,-17.0347,73.4,53,0,12.66,clear sky
404,Berberati,CF,4.2612,15.7922,75.63,46,4,0.51,clear sky
405,Biltine,TD,14.5333,20.9167,70.84,22,54,15.08,broken clouds
406,Altay,CN,47.8667,88.1167,4.14,79,86,2.04,overcast clouds
407,Roblin,CA,51.23,-101.3565,14.88,96,100,12.5,overcast clouds
408,Morki,RU,56.4303,48.9947,24.24,98,100,7.38,light snow
409,Bairiki,KI,1.3292,172.9752,80.6,78,20,8.05,few clouds
410,Nabire,ID,-3.3667,135.4833,74.43,93,100,4.45,overcast clouds
411,Whitehorse,CA,60.7161,-135.0538,-2.2,71,75,14.97,broken clouds
412,Praia,CV,14.9215,-23.5087,75.2,57,0,17.27,clear sky
413,Bull Savanna,JM,17.8868,-77.5902,78.46,66,26,4.25,scattered clouds
414,Coquimbo,CL,-29.9533,-71.3436,66.2,72,0,10.36,clear sky
415,Puerto Escondido,MX,15.85,-97.0667,86.0,70,40,4.61,scattered clouds
416,Quatre Cocos,MU,-20.2078,57.7625,81.0,78,75,9.22,light rain
417,Luwingu,ZM,-10.2621,29.9271,62.42,95,100,4.05,light rain
418,Bara,NG,10.3744,10.7288,77.79,18,0,12.1,clear sky
419,Gamba,GA,-2.65,10.0,78.6,88,100,6.67,overcast clouds
420,Media Luna,CU,20.1419,-77.435,78.64,54,6,17.87,clear sky
421,Nemuro,JP,43.3236,145.575,28.45,99,100,14.07,snow
422,Dagana,MR,16.5165,-15.5068,89.6,13,0,2.3,clear sky
423,Qingquan,CN,30.4511,115.2559,46.0,64,88,2.33,overcast clouds
424,Atar,MR,20.5169,-13.0499,73.63,19,0,8.79,clear sky
425,Belmonte,BR,-15.8631,-38.8828,84.2,74,75,3.44,broken clouds
426,Dingle,PH,10.9995,122.6711,73.54,90,100,12.46,overcast clouds
427,Rock Springs,US,41.5875,-109.2029,39.2,41,40,23.02,scattered clouds
428,Saint Simons,US,31.1352,-81.3901,53.6,58,1,10.36,clear sky
429,Mwinilunga,ZM,-11.7358,24.4293,65.77,90,100,2.75,overcast clouds
430,Broome,US,42.2506,-75.833,16.0,62,75,17.27,broken clouds
431,Pombas,CV,17.1503,-25.0201,73.4,68,20,14.97,few clouds
432,Moroni,KM,-11.7022,43.2551,80.56,73,85,7.81,moderate rain
433,Bereda,ES,43.2686,-7.5406,55.0,86,100,15.01,overcast clouds
434,Alyangula,AU,-13.8483,136.4192,78.8,94,40,11.03,scattered clouds
435,Laxou,FR,48.6832,6.148,50.0,87,90,13.8,overcast clouds
436,Kahului,US,20.8947,-156.47,75.2,64,40,19.57,scattered clouds
437,Camara De Lobos,PT,32.6333,-16.9667,62.6,77,40,3.44,scattered clouds
438,Narasannapeta,IN,18.4167,84.05,72.0,75,51,1.32,broken clouds
439,Dera Bugti,PK,29.0307,69.151,53.67,32,6,1.66,clear sky
440,Montrose,US,38.4166,-108.2673,53.6,24,40,11.5,scattered clouds
441,Moose Factory,CA,51.2585,-80.6094,3.2,72,90,8.05,light snow
442,Trelew,AR,-43.249,-65.3051,62.73,45,72,18.01,broken clouds
443,Salaga,GH,8.5508,-0.5188,88.56,37,89,3.53,overcast clouds
444,Syumsi,RU,57.1111,51.6149,24.6,98,100,6.78,snow
445,Usman,RU,52.0466,39.7288,32.0,74,75,11.18,broken clouds
446,Aitape,PG,-3.1374,142.3475,79.14,82,100,6.76,heavy intensity rain
447,Urengoy,RU,65.9667,78.3667,-35.82,82,2,7.63,clear sky
448,Broken Hill,AU,-31.95,141.4333,68.0,64,0,16.11,clear sky
449,Cockburn Town,TC,21.4612,-71.1419,75.2,50,40,17.27,scattered clouds
450,Sobolevo,RU,54.4299,31.8996,22.91,98,100,12.21,snow
451,Jiaohe,CN,43.7286,127.3447,-5.4,90,100,1.54,light snow
452,Diamantino,BR,-14.4086,-56.4461,85.55,62,88,4.45,moderate rain
453,Lazaro Cardenas,MX,17.9583,-102.2,83.57,56,99,9.48,overcast clouds
454,Mujiayingzi,CN,42.1167,118.7833,5.83,87,1,2.04,clear sky
455,Athabasca,CA,54.7169,-113.2854,-0.4,77,0,1.14,clear sky
456,Kamenka,RU,51.3223,42.7678,30.99,92,82,1.01,broken clouds
457,Inirida,CO,3.8653,-67.9239,91.65,45,27,1.68,scattered clouds
458,La Asuncion,VE,11.0333,-63.8628,79.2,69,22,12.64,few clouds
459,Lanzhou,CN,36.0564,103.7922,28.0,83,100,0.27,overcast clouds
460,La Rioja,ES,42.25,-2.5,51.8,82,0,6.67,clear sky
461,Xichang,CN,27.8964,102.2634,38.75,75,3,2.93,clear sky
462,Ixtapa,MX,20.7,-105.2,78.8,57,20,11.5,few clouds
463,Kaffrine,SN,14.1059,-15.5508,91.4,16,0,7.11,clear sky
464,Tubuala,PA,9.5167,-79.0333,88.0,45,40,18.41,scattered clouds
465,Harper,LR,4.375,-7.7169,78.31,84,98,5.1,light rain
466,Hayvoron,UA,48.3396,29.8679,23.32,95,8,6.42,clear sky
467,Neyshabur,IR,36.2133,58.7958,49.3,41,95,4.79,overcast clouds
468,Karaton,ID,-6.3424,106.1045,78.01,94,40,4.61,scattered clouds
469,Rosario,AR,-32.9468,-60.6393,87.01,61,75,2.3,broken clouds
470,Fujin,CN,47.26,132.0322,-18.78,85,0,5.1,clear sky
471,Banda Aceh,ID,5.5577,95.3222,77.74,82,67,12.82,broken clouds
472,Aire-Sur-La-Lys,FR,50.6387,2.3988,48.0,91,37,7.0,scattered clouds
473,Sicamous,CA,50.8331,-118.9856,34.0,80,97,1.14,overcast clouds
474,Marawi,PH,7.9986,124.2928,72.0,93,100,5.01,overcast clouds
475,Kuldur,RU,49.2167,131.6333,-21.59,81,0,4.68,clear sky
476,Sabirabad,AZ,40.0095,48.4752,42.8,81,0,11.5,clear sky
477,Gilching,DE,48.1021,11.2977,43.0,81,75,20.71,broken clouds
478,Dhidhdhoo,MV,6.8833,73.1,80.58,69,1,7.63,clear sky
479,Ribnica,SI,45.7386,14.7275,39.0,94,100,2.3,overcast clouds
480,Dingzhou,CN,38.5131,114.9956,17.6,57,0,6.11,clear sky
481,Chokwe,MZ,-24.5333,32.9833,75.78,89,0,4.72,clear sky
482,Preeceville,CA,51.95,-102.6677,13.95,96,100,11.7,overcast clouds
483,Te Anau,NZ,-45.4167,167.7167,44.31,83,45,0.96,scattered clouds
484,Requena,ES,39.4883,-1.1004,68.0,49,0,9.22,clear sky
485,Asau,RO,46.4333,26.4,37.4,75,0,9.22,clear sky
486,Cap Malheureux,MU,-19.9842,57.6142,81.0,77,0,5.01,light rain
487,Curup,ID,-3.4667,102.5333,67.46,93,98,1.95,light rain
488,Singaparna,ID,-7.3515,108.111,70.68,88,100,2.24,overcast clouds
489,Saint-Georges,GD,12.0564,-61.7485,86.0,66,20,20.71,few clouds
490,Bathsheba,BB,13.2167,-59.5167,82.4,65,20,16.11,few clouds
491,Khash,IR,28.2211,61.2158,47.86,38,0,3.02,clear sky
492,Harindanga,IN,22.0383,88.3214,62.6,82,20,2.15,haze
493,Gambela,ET,8.25,34.5833,87.13,30,100,1.16,overcast clouds
494,Verkhnetulomskiy,RU,68.6073,31.7962,8.6,78,75,6.71,light snow
495,Smidovich,RU,48.6,133.8167,-14.17,84,77,5.35,broken clouds
496,Alugan,PH,12.2188,125.4808,77.45,85,100,21.9,overcast clouds
497,Batticaloa,LK,7.7102,81.6924,76.6,87,100,8.03,light rain
498,Urumqi,CN,43.801,87.6005,5.0,85,12,2.24,mist
499,General Pico,AR,-35.6566,-63.7568,93.42,15,76,9.46,broken clouds
500,La Ronge,CA,55.1001,-105.2842,8.6,78,100,5.75,overcast clouds
501,Sibiti,CG,-3.6819,13.3499,70.39,99,100,5.35,light rain
502,Caconda,AO,-13.7333,15.0667,59.7,83,56,2.21,broken clouds
503,Perth,AU,-31.9333,115.8333,70.0,49,0,28.77,clear sky
504,Buala,SB,-8.145,159.5921,80.67,83,100,11.88,light rain
505,Bosaso,SO,11.2842,49.1816,73.31,77,5,2.8,clear sky
506,Guadalupe Y Calvo,MX,26.1,-106.9667,63.32,40,84,13.8,broken clouds
507,Tazovskiy,RU,67.4667,78.7,-37.43,79,0,7.23,clear sky
508,Zhob,PK,31.3411,69.4481,43.48,48,0,1.88,clear sky
509,Dunedin,NZ,-45.8742,170.5036,53.01,69,12,10.0,few clouds
510,Jining,CN,35.405,116.5814,36.95,72,7,4.5,clear sky
511,Coahuayana,MX,18.7333,-103.6833,87.8,40,40,7.23,scattered clouds
512,Alta Gracia,AR,-31.6529,-64.4283,88.0,65,75,8.05,broken clouds
513,Uglegorsk,RU,49.0833,142.0333,15.73,95,100,14.94,snow
514,Makat,KZ,47.6469,53.3463,32.59,94,69,8.46,broken clouds
515,Banes,CU,20.9625,-75.7186,77.0,53,75,16.11,broken clouds
516,Rio Gallegos,AR,-51.6226,-69.2181,53.6,24,75,29.93,broken clouds
517,Mineiros,BR,-17.5694,-52.5511,77.85,75,94,3.98,overcast clouds
518,Otane,NZ,-39.8833,176.6333,55.99,72,7,7.0,clear sky
519,Esperance,AU,-33.8667,121.9,57.2,88,0,6.91,clear sky
520,Kloulklubed,PW,7.0419,134.2556,80.8,74,100,22.1,overcast clouds
521,Ubrique,ES,36.6778,-5.446,60.8,94,90,4.61,overcast clouds
522,San Rafael,AR,-34.6177,-68.3301,85.42,21,85,8.32,overcast clouds
523,Yulara,AU,-25.2406,130.9889,78.8,65,75,11.5,broken clouds
524,Masterton,NZ,-40.9597,175.6575,60.01,60,8,5.99,clear sky
525,Kungurtug,RU,50.5994,97.5228,13.14,88,100,4.7,snow
526,Alta Floresta,BR,-9.8756,-56.0861,87.8,58,40,3.44,light rain
527,Somvarpet,IN,12.6,75.8667,61.74,80,0,2.59,clear sky
528,Sai Buri,TH,6.7013,101.6168,75.61,82,95,10.94,overcast clouds
529,Nalut,LY,30.3333,10.85,55.62,41,0,4.99,clear sky
530,Pinawa,CA,50.1489,-95.8811,18.46,95,100,10.69,overcast clouds
531,Tiznit,MA,29.5833,-9.5,64.42,46,0,2.21,clear sky
532,Lisala,CD,2.15,21.5167,70.41,93,72,2.26,light rain
533,Bintulu,MY,3.1667,113.0333,77.0,94,40,3.44,light rain
534,Grand Baie,MU,-20.0182,57.5802,81.0,77,1,5.01,light rain
535,Murmashi,RU,68.8154,32.8115,8.6,78,75,6.71,light snow
536,Porto Novo,BJ,6.4965,2.6036,84.2,84,40,13.8,scattered clouds
537,Bhadrachalam,IN,17.6667,80.8833,68.81,88,0,4.34,clear sky
538,Aginskoye,RU,51.1,114.53,-22.79,80,100,1.07,overcast clouds
539,Bonavista,CA,48.6499,-53.1147,27.0,86,100,6.91,overcast clouds
540,Abu Dhabi,AE,24.4667,54.3667,69.8,56,0,8.05,clear sky
541,Zetel,DE,53.4022,7.9645,32.0,65,100,3.0,light snow
542,Mabaruma,GY,8.2,-59.7833,79.83,79,87,6.08,overcast clouds
543,Chivay,PE,-15.6383,-71.6011,56.28,41,28,13.44,scattered clouds
544,General Bravo,MX,25.8,-99.1667,68.74,65,99,11.65,overcast clouds
545,Bubaque,GW,11.2833,-15.8333,78.58,73,0,14.88,clear sky
546,Yining,CN,29.0361,114.5636,46.9,63,94,0.47,overcast clouds
547,Bundaberg,AU,-24.85,152.35,73.0,88,40,6.91,light rain
548,Berdorf,LU,49.8136,6.3503,45.0,87,75,12.66,broken clouds
549,Quang Ngai,VN,15.1167,108.8,66.0,87,85,3.33,overcast clouds
550,Laja,CL,-37.2667,-72.7,71.6,64,75,14.97,broken clouds
551,Zima,RU,53.9202,102.0442,-3.28,92,100,3.0,overcast clouds
552,Ternate,ID,0.8,127.4,79.52,81,63,6.33,broken clouds
553,Bitkine,TD,11.9801,18.2138,75.25,17,0,9.08,clear sky
554,Northam,GB,51.0333,-4.2167,46.99,94,100,3.0,overcast clouds
555,Abashiri,JP,44.0213,144.2697,28.99,84,100,8.99,snow
556,Jieshi,CN,22.8134,115.8257,53.62,69,0,19.6,clear sky
557,Sakakah,SA,29.9697,40.2064,51.8,50,78,19.57,broken clouds
558,Kama,RU,56.3051,54.0936,24.12,98,100,9.46,snow
559,Egvekinot,RU,66.3167,-179.1667,-21.6,84,2,12.84,clear sky
560,Talnakh,RU,69.4865,88.3972,-31.83,67,0,1.21,clear sky
561,Mitsamiouli,KM,-11.3847,43.2844,82.89,71,91,8.3,overcast clouds
562,Noumea,NC,-22.2763,166.4572,79.0,83,20,1.14,few clouds
563,Najran,SA,17.4924,44.1277,69.8,18,0,3.94,clear sky
564,Sao Felix Do Xingu,BR,-6.6447,-51.995,85.69,67,21,3.56,few clouds
565,Santa Maria,BR,-29.6842,-53.8069,78.8,89,75,14.97,moderate rain
566,Kendari,ID,-3.945,122.4989,73.99,95,100,2.48,overcast clouds
567,Aparecida Do Taboado,BR,-20.0867,-51.0936,86.23,57,86,3.27,moderate rain
568,Tatarskaya Pishlya,RU,54.0608,44.8998,22.96,96,58,13.15,broken clouds
569,Berea,US,41.3662,-81.8543,26.01,58,75,5.75,broken clouds
570,Zlotow,PL,53.3635,17.0408,30.0,97,100,5.44,light snow
571,Sragen,ID,-7.4264,111.0222,74.48,90,100,1.97,overcast clouds
572,Huilong,CN,31.8111,121.655,41.0,74,0,10.33,clear sky
573,Aljezur,PT,37.3191,-8.8033,55.0,100,88,1.01,overcast clouds
574,Tirlyanskiy,RU,54.2109,58.5806,12.0,93,100,2.86,overcast clouds
575,Shakiso,ET,5.75,38.9167,60.62,46,0,5.14,clear sky
576,Dzhebariki-Khaya,RU,62.2167,135.8,-52.01,74,80,0.31,broken clouds
577,Araceli,PH,10.5529,119.9913,79.0,78,70,27.98,broken clouds
578,Vestmannaeyjar,IS,63.4427,-20.2734,36.28,81,97,9.13,overcast clouds
579,Kharan,PK,28.5833,65.4167,51.78,29,40,4.12,scattered clouds
580,Vitim,RU,59.4511,112.5578,-42.52,76,64,3.76,broken clouds
581,Romitan,UZ,39.9343,64.3814,41.0,56,0,4.61,clear sky
582,Muroto,JP,33.2833,134.15,40.39,68,2,14.34,clear sky
583,Vao,NC,-22.6667,167.4833,75.79,79,99,22.06,overcast clouds
584,Marsaxlokk,MT,35.8419,14.5431,61.0,82,0,14.97,clear sky
585,Henties Bay,NA,-22.116,14.2845,66.99,83,8,3.74,clear sky
586,Alghero,IT,40.5589,8.3181,57.2,82,0,2.3,clear sky
587,Yenagoa,NG,4.9247,6.2642,80.73,80,22,6.55,few clouds
588,Alofi,NU,-19.0595,-169.9187,77.0,94,90,17.27,heavy intensity rain
589,Faya,SA,18.3851,42.4509,59.0,36,0,10.36,clear sky
590,Offenburg,DE,48.4833,7.9333,48.99,81,90,12.66,overcast clouds
591,Mwingi,KE,-0.9344,38.0601,67.08,78,0,2.06,clear sky
592,Saint-Augustin,CA,51.226,-58.6502,19.31,90,0,12.21,clear sky
593,Tromso,NO,69.6496,18.957,12.2,67,0,3.44,clear sky
594,Okhotsk,RU,59.3833,143.3,-13.32,83,0,6.82,clear sky
595,Atakpame,TG,7.5333,1.1333,81.66,59,77,8.32,broken clouds
596,Tateyama,JP,34.9833,139.8667,36.0,48,0,19.57,clear sky
597,Tamale,GH,9.4008,-0.8393,87.91,14,34,5.88,scattered clouds
598,Manzhouli,CN,49.6,117.4333,-25.29,81,0,3.71,clear sky
599,Tarauaca,BR,-8.1614,-70.7656,80.08,92,99,3.15,overcast clouds
600,Port Hardy,CA,50.6996,-127.4199,42.8,81,90,11.5,light rain
601,Muros,ES,42.7762,-9.0603,57.99,90,100,13.0,light rain
602,Rudbar,AF,30.15,62.6,57.09,26,59,8.88,broken clouds
603,Sacu,RO,45.5667,22.1167,45.0,100,90,6.91,light rain
604,Lodja,CD,-3.4833,23.4333,73.29,76,100,2.28,overcast clouds
605,Rocha,UY,-34.4833,-54.3333,79.95,47,100,10.31,overcast clouds
606,Lakselv,NO,70.0513,24.9718,12.2,67,75,13.8,light snow
607,Wajir,KE,1.7471,40.0573,87.46,23,0,12.06,clear sky
608,Hay River,CA,60.8156,-115.7999,-5.8,71,1,6.91,clear sky
609,Inuvik,CA,68.3499,-133.7218,-29.2,68,5,6.91,clear sky
610,Kandry,RU,54.5667,54.1167,25.34,97,100,11.07,light snow
611,Nome,US,64.5011,-165.4064,-2.2,71,1,4.74,clear sky
612,Bogorodskoye,RU,56.55,37.8833,26.22,97,93,9.93,snow
613,Nuuk,GL,64.1835,-51.7216,30.2,55,1,1.14,clear sky
614,Mahajanga,MG,-15.7167,46.3167,77.0,83,40,11.5,moderate rain
615,Petauke,ZM,-14.2426,31.3253,67.75,96,100,2.75,overcast clouds
616,Yendi,GH,9.4427,-0.0099,86.4,14,2,4.14,clear sky
617,Lagoa,PT,39.05,-27.9833,59.18,75,0,14.38,clear sky
618,Huasahuasi,PE,-11.3167,-75.6167,48.67,89,100,7.61,overcast clouds
619,Aswan,EG,24.0934,32.907,55.47,43,0,8.93,clear sky
620,Marechal Deodoro,BR,-9.7103,-35.895,78.8,83,75,5.75,moderate rain
621,Redmond,US,47.674,-122.1215,45.0,72,96,2.82,overcast clouds
622,Mabai,CN,23.0128,104.4508,46.92,100,97,3.98,overcast clouds
623,Leh,IN,34.1667,77.5833,0.99,65,29,2.62,scattered clouds
624,Selu,IN,19.4667,76.4667,67.68,30,95,8.77,overcast clouds
625,Yumen,CN,40.2833,97.2,21.78,75,0,15.57,clear sky
626,Garissa,KE,-0.4536,39.6401,81.1,64,4,15.35,clear sky
627,Chardara,KZ,41.2547,67.9692,40.8,65,0,6.02,clear sky
628,Ati,TD,13.2154,18.3353,76.53,17,2,15.01,clear sky
629,Namatanai,PG,-3.6667,152.4333,81.34,82,83,10.92,light rain
630,Long Xuyen,VN,10.3833,105.4167,73.4,100,75,4.61,broken clouds
631,Acajutla,SV,13.5928,-89.8275,87.85,38,0,2.33,clear sky
632,Dakoro,NE,14.5106,6.765,70.23,21,0,12.3,clear sky
633,Listvyagi,RU,53.6772,86.951,21.83,96,100,13.49,light snow
634,Voh,NC,-20.9667,164.7,75.9,83,6,3.06,clear sky
635,Norfolk,US,42.1668,-71.2495,19.4,45,90,13.8,overcast clouds
636,Fevik,NO,58.3794,8.6766,21.0,92,0,4.61,clear sky
637,Sorong,ID,-0.8833,131.25,78.76,75,100,5.41,overcast clouds
638,Le Vauclin,MQ,14.5452,-60.8388,84.2,58,40,12.66,scattered clouds
639,Ambon,ID,-3.6954,128.1814,80.64,80,100,10.56,overcast clouds
640,Columbus,US,39.9612,-82.9988,33.01,43,1,5.75,clear sky
641,Ranong,TH,9.9658,98.6348,75.2,86,100,4.7,overcast clouds
642,Octeville,FR,49.6261,-1.6435,48.99,93,75,14.97,broken clouds
643,Tignoan,PH,14.5647,121.6197,75.99,73,40,3.44,scattered clouds
644,Kargasok,RU,59.0556,80.8572,-26.57,84,0,9.69,clear sky
645,Maragogi,BR,-9.0122,-35.2225,79.88,79,100,10.25,overcast clouds
646,Nishihara,JP,26.1842,127.7558,57.2,58,75,10.36,broken clouds
647,Sinegorye,RU,62.0788,150.477,-25.28,81,100,2.53,overcast clouds
648,Chara,RU,56.9064,118.2631,-37.25,76,99,0.81,overcast clouds
649,San Carlos De Bariloche,AR,-41.1456,-71.3082,75.99,21,0,19.57,clear sky
650,Daye,CN,30.0833,114.95,45.16,59,89,4.0,overcast clouds
651,Qaqortoq,GL,60.7167,-46.0333,44.6,29,75,26.46,broken clouds
652,Zarand,IR,30.8127,56.564,53.17,40,71,4.97,broken clouds
653,Mantua,IT,45.1667,10.7833,35.01,90,3,6.67,clear sky
654,Acapulco,MX,16.8634,-99.8901,86.0,66,75,12.66,broken clouds
655,Margate,GB,51.3813,1.3862,48.0,78,97,4.0,light rain
656,Aksarka,RU,66.5606,67.7975,-43.83,80,22,2.06,few clouds
657,Karratha,AU,-20.7377,116.8463,81.57,75,25,2.71,light rain
658,Serenje,ZM,-13.2325,30.2352,63.64,95,100,1.34,overcast clouds
659,Pampierstad,ZA,-27.7832,24.6877,76.46,34,100,4.45,overcast clouds
660,Ust-Kut,RU,56.7938,105.7672,-25.04,82,100,3.18,overcast clouds
661,Daru,PG,-9.0763,143.2092,77.23,87,100,12.46,moderate rain
662,Mokhsogollokh,RU,61.4681,128.9203,-42.12,80,100,0.2,overcast clouds
663,Wuwei,CN,37.9281,102.6414,21.63,71,100,3.09,overcast clouds
664,Paamiut,GL,61.994,-49.6678,34.27,81,83,9.44,broken clouds
665,Visnes,NO,59.3556,5.2242,34.0,80,90,10.36,light snow
666,Uribia,CO,11.7139,-72.266,88.57,39,30,17.81,scattered clouds
667,Hailar,CN,49.2,119.7,-26.1,86,99,4.27,overcast clouds
668,Bo Rai,TH,12.5728,102.5371,72.45,74,24,2.71,few clouds
669,Abu Samrah,SY,35.3029,37.1841,42.94,71,18,9.71,few clouds
670,Tatawin,TN,32.9297,10.4518,64.4,36,0,10.36,clear sky
671,Tiksi,RU,71.6872,128.8694,-31.34,84,100,4.9,overcast clouds
672,Son La,VN,21.3167,103.9,52.07,95,10,2.95,clear sky
673,Kutum,SD,14.2,24.6667,59.22,31,10,12.91,clear sky
674,Rosarito,MX,32.3333,-117.0333,60.8,59,75,13.8,broken clouds
675,Inverness,GB,57.4791,-4.224,37.0,80,75,2.3,broken clouds
676,North Bend,US,43.4065,-124.2243,44.6,81,1,9.22,clear sky
677,Jiuquan,CN,39.7432,98.5174,19.71,71,0,3.47,clear sky
678,Tignere,CM,7.3667,12.65,68.74,23,11,2.93,few clouds
679,Hobyo,SO,5.3505,48.5268,76.24,73,4,16.42,clear sky
680,Opuwo,NA,-18.0607,13.84,72.45,61,94,5.68,light rain
681,Mangochi,MW,-14.4782,35.2645,74.84,86,100,1.34,light rain
682,Pleasanton,US,37.6624,-121.8747,55.0,58,1,3.44,clear sky
683,Galdar,ES,28.147,-15.6502,71.01,83,0,4.61,clear sky
684,Xining,CN,36.6167,101.7667,15.39,73,100,3.47,overcast clouds
685,Rawlins,US,41.7911,-107.2387,42.8,39,20,26.46,few clouds
686,Pitimbu,BR,-7.4706,-34.8086,82.4,74,75,11.5,broken clouds
687,Turhal,TR,40.3875,36.0811,26.6,80,0,5.75,clear sky
688,Banikoara,BJ,11.2985,2.4386,79.32,16,0,5.73,clear sky
689,Kysyl-Syr,RU,63.8986,122.7617,-47.78,75,100,3.0,overcast clouds
690,Dehloran,IR,32.6941,47.2679,56.91,71,42,9.84,scattered clouds
691,Ayan,RU,56.45,138.1667,-8.32,86,100,1.74,overcast clouds
692,Bahia Blanca,AR,-38.7196,-62.2724,83.55,21,83,17.58,light rain
